Pincode,District,StateName
151204,FARIDKOT,Punjab
151205,FARIDKOT,Punjab
151206,BATHINDA,Punjab
151207,FARIDKOT,Punjab
151208,FARIDKOT,Punjab
151209,FARIDKOT,Punjab
151210,MUKTSAR,Punjab
151211,MUKTSAR,Punjab
151212,MUKTSAR,Punjab
151213,FARIDKOT,Punjab
151301,BATHINDA,Punjab
151302,BATHINDA,Punjab
151401,BATHINDA,Punjab
151501,BATHINDA,Punjab
151502,MANSA,Punjab
151503,MANSA,Punjab
151504,MANSA,Punjab
151505,MANSA,Punjab
151506,MANSA,Punjab
151507,MANSA,Punjab
151508,MANSA,Punjab
151509,BATHINDA,Punjab
151510,MANSA,Punjab
152001,FIROZPUR,Punjab
152002,FIROZPUR,Punjab
152003,FIROZPUR,Punjab
152004,FIROZPUR,Punjab
152005,FIROZPUR,Punjab
152020,FAZILKA,Punjab
152021,FIROZPUR,Punjab
152022,FIROZPUR,Punjab
152023,FIROZPUR,Punjab
152024,FIROZPUR,Punjab
152025,MUKTSAR,Punjab
152026,FARIDKOT,Punjab
152028,FIROZPUR,Punjab
152031,MUKTSAR,Punjab
152032,MUKTSAR,Punjab
152033,FAZILKA,Punjab
152101,MUKTSAR,Punjab
152107,MUKTSAR,Punjab
152112,MUKTSAR,Punjab
152113,MUKTSAR,Punjab
152114,MUKTSAR,Punjab
152115,MUKTSAR,Punjab
152116,FAZILKA,Punjab
152117,FAZILKA,Punjab
152118,FAZILKA,Punjab
152121,FAZILKA,Punjab
152122,FAZILKA,Punjab
152123,FAZILKA,Punjab
152124,FAZILKA,Punjab
152128,FAZILKA,Punjab
152132,FAZILKA,Punjab
160001,CHANDIGHAR,Punjab
160002,CHANDIGHAR,Punjab
160003,CHANDIGHAR,Punjab
160004,CHANDIGHAR,Chandigarh
160005,CHANDIGHAR,Punjab
160009,CHANDIGHAR,Chandigarh
160011,CHANDIGHAR,Chandigarh
160012,CHANDIGHAR,Punjab
160014,CHANDIGHAR,Punjab
160015,CHANDIGHAR,Chandigarh
160016,CHANDIGHAR,Punjab
160017,CHANDIGHAR,Chandigarh
160018,CHANDIGHAR,Punjab
160019,CHANDIGHAR,Punjab
160020,CHANDIGHAR,Chandigarh
160022,CHANDIGHAR,Chandigarh
160023,CHANDIGHAR,Chandigarh
160025,CHANDIGHAR,Chandigarh
160030,CHANDIGHAR,Punjab
160036,CHANDIGHAR,Punjab
160043,MOHALI,Punjab
160047,CHANDIGHAR,Chandigarh
160055,MOHALI,Punjab
160059,MOHALI,Punjab
160062,MOHALI,Punjab
160071,MOHALI,Punjab
160101,CHANDIGHAR,Punjab
160102,CHANDIGHAR,Punjab
160103,MOHALI,Punjab
160104,MOHALI,Punjab
171001,SHIMLA,Himachal Pradesh
171002,SHIMLA,Himachal Pradesh
171003,SHIMLA,Himachal Pradesh
171004,SHIMLA,Himachal Pradesh
171005,SHIMLA,Himachal Pradesh
171006,SHIMLA,Himachal Pradesh
171007,SHIMLA,Himachal Pradesh
171008,SHIMLA,Himachal Pradesh
171009,SHIMLA,Himachal Pradesh
171010,SHIMLA,Himachal Pradesh
171011,SHIMLA,Himachal Pradesh
171012,SHIMLA,Himachal Pradesh
171013,SHIMLA,Himachal Pradesh
171014,SHIMLA,Himachal Pradesh
171015,SHIMLA,Himachal Pradesh
171018,SHIMLA,Himachal Pradesh
171019,SHIMLA,Himachal Pradesh
171102,SOLAN,Himachal Pradesh
171103,SHIMLA,Himachal Pradesh
171201,SHIMLA,Himachal Pradesh
171202,SHIMLA,Himachal Pradesh
171203,SHIMLA,Himachal Pradesh
171204,SHIMLA,Himachal Pradesh
171205,SHIMLA,Himachal Pradesh
171206,SHIMLA,Himachal Pradesh
171207,SHIMLA,Himachal Pradesh
171208,SHIMLA,Himachal Pradesh
171209,SHIMLA,Himachal Pradesh
171210,SHIMLA,Himachal Pradesh
171211,SHIMLA,Himachal Pradesh
171212,SHIMLA,Himachal Pradesh
171213,SHIMLA,Himachal Pradesh
171214,SHIMLA,Himachal Pradesh
171215,SHIMLA,Himachal Pradesh
171216,SHIMLA,Himachal Pradesh
171217,SHIMLA,Himachal Pradesh
171218,SHIMLA,Himachal Pradesh
171219,SHIMLA,Himachal Pradesh
171220,SHIMLA,Himachal Pradesh
171221,SHIMLA,Himachal Pradesh
171222,SHIMLA,Himachal Pradesh
171223,SHIMLA,Himachal Pradesh
171224,SHIMLA,Himachal Pradesh
171225,SHIMLA,Himachal Pradesh
171226,SHIMLA,Himachal Pradesh
171301,SHIMLA,Himachal Pradesh
172001,SHIMLA,Himachal Pradesh
172002,KULLU,Himachal Pradesh
172021,SHIMLA,Himachal Pradesh
172022,SHIMLA,Himachal Pradesh
172023,KULLU,Himachal Pradesh
172024,SHIMLA,Himachal Pradesh
172025,KULLU,Himachal Pradesh
172026,KULLU,Himachal Pradesh
172027,SHIMLA,Himachal Pradesh
172028,SHIMLA,Himachal Pradesh
172029,SHIMLA,Himachal Pradesh
172030,SHIMLA,Himachal Pradesh
172031,SHIMLA,Himachal Pradesh
172032,KULLU,Himachal Pradesh
172033,KULLU,Himachal Pradesh
172034,SHIMLA,Himachal Pradesh
172101,SHIMLA,Himachal Pradesh
172102,SHIMLA,Himachal Pradesh
172103,KINNAUR,Himachal Pradesh
172104,KINNAUR,Himachal Pradesh
172105,KINNAUR,Himachal Pradesh
172106,KINNAUR,Himachal Pradesh
172107,KINNAUR,Himachal Pradesh
172108,KINNAUR,Himachal Pradesh
172109,KINNAUR,Himachal Pradesh
172110,KINNAUR,Himachal Pradesh
172111,KINNAUR,Himachal Pradesh
172112,KINNAUR,Himachal Pradesh
172113,LAHUL  SPITI,Himachal Pradesh
172114,LAHUL  SPITI,Himachal Pradesh
172115,KINNAUR,Himachal Pradesh
172116,KINNAUR,Himachal Pradesh
172117,LAHUL  SPITI,Himachal Pradesh
172118,KINNAUR,Himachal Pradesh
172201,KULLU,Himachal Pradesh
173001,SIRMAUR,Himachal Pradesh
173021,SIRMAUR,Himachal Pradesh
173022,SIRMAUR,Himachal Pradesh
173023,SIRMAUR,Himachal Pradesh
173024,SIRMAUR,Himachal Pradesh
173025,SIRMAUR,Himachal Pradesh
173026,SIRMAUR,Himachal Pradesh
173027,SIRMAUR,Himachal Pradesh
173029,SIRMAUR,Himachal Pradesh
173030,SIRMAUR,Himachal Pradesh
173031,SIRMAUR,Himachal Pradesh
173032,SIRMAUR,Himachal Pradesh
173101,SIRMAUR,Himachal Pradesh
173104,SIRMAUR,Himachal Pradesh
173201,SOLAN,Himachal Pradesh
173202,SOLAN,Himachal Pradesh
173204,SOLAN,Himachal Pradesh
173205,SOLAN,Himachal Pradesh
173206,SOLAN,Himachal Pradesh
173207,SOLAN,Himachal Pradesh
173208,SOLAN,Himachal Pradesh
173209,SOLAN,Himachal Pradesh
173210,SOLAN,Himachal Pradesh
173211,SOLAN,Himachal Pradesh
173212,SOLAN,Himachal Pradesh
173213,SOLAN,Himachal Pradesh
173214,SOLAN,Himachal Pradesh
173215,SOLAN,Himachal Pradesh
173217,SOLAN,Himachal Pradesh
173218,SOLAN,Himachal Pradesh
173220,SOLAN,Himachal Pradesh
173221,SOLAN,Himachal Pradesh
173222,SOLAN,Himachal Pradesh
173223,SIRMAUR,Himachal Pradesh
173225,SOLAN,Himachal Pradesh
173229,SOLAN,Himachal Pradesh
173230,SOLAN,Himachal Pradesh
173233,SOLAN,Himachal Pradesh
173234,SOLAN,Himachal Pradesh
173235,SOLAN,Himachal Pradesh
173236,SOLAN,Himachal Pradesh
174001,BILASPUR HP,Himachal Pradesh
174002,BILASPUR HP,Himachal Pradesh
174003,BILASPUR HP,Himachal Pradesh
174004,BILASPUR HP,Himachal Pradesh
174005,BILASPUR HP,Himachal Pradesh
174011,BILASPUR HP,Himachal Pradesh
174012,BILASPUR HP,Himachal Pradesh
174013,BILASPUR HP,Himachal Pradesh
174015,BILASPUR HP,Himachal Pradesh
174017,BILASPUR HP,Himachal Pradesh
174021,BILASPUR HP,Himachal Pradesh
174023,BILASPUR HP,Himachal Pradesh
174024,BILASPUR HP,Himachal Pradesh
174026,BILASPUR HP,Himachal Pradesh
174027,BILASPUR HP,Himachal Pradesh
174028,BILASPUR HP,Himachal Pradesh
174029,BILASPUR HP,Himachal Pradesh
174030,BILASPUR HP,Himachal Pradesh
174031,BILASPUR HP,Himachal Pradesh
174032,BILASPUR HP,Himachal Pradesh
174033,BILASPUR HP,Himachal Pradesh
174034,BILASPUR HP,Himachal Pradesh
174035,BILASPUR HP,Himachal Pradesh
174036,BILASPUR HP,Himachal Pradesh
174101,SOLAN,Himachal Pradesh
174102,SOLAN,Himachal Pradesh
174103,SOLAN,Himachal Pradesh
174201,BILASPUR HP,Himachal Pradesh
174301,UNA,Himachal Pradesh
174302,UNA,Himachal Pradesh
174303,UNA,Himachal Pradesh
174304,HAMIRPURHP,Himachal Pradesh
174305,HAMIRPURHP,Himachal Pradesh
174306,UNA,Himachal Pradesh
174307,UNA,Himachal Pradesh
174308,UNA,Himachal Pradesh
174309,HAMIRPURHP,Himachal Pradesh
174310,BILASPUR HP,Himachal Pradesh
174311,HAMIRPURHP,Himachal Pradesh
174312,HAMIRPURHP,Himachal Pradesh
174314,UNA,Himachal Pradesh
174315,UNA,Himachal Pradesh
174316,UNA,Himachal Pradesh
174317,UNA,Himachal Pradesh
174319,UNA,Himachal Pradesh
174320,UNA,Himachal Pradesh
174321,UNA,Himachal Pradesh
174405,HAMIRPURHP,Himachal Pradesh
174503,UNA,Himachal Pradesh
174505,HAMIRPURHP,Himachal Pradesh
174507,UNA,Himachal Pradesh
175001,MANDI,Himachal Pradesh
175002,MANDI,Himachal Pradesh
175003,MANDI,Himachal Pradesh
175004,MANDI,Himachal Pradesh
175005,MANDI,Himachal Pradesh
175006,MANDI,Himachal Pradesh
175007,MANDI,Himachal Pradesh
175008,MANDI,Himachal Pradesh
175009,MANDI,Himachal Pradesh
175010,MANDI,Himachal Pradesh
175011,MANDI,Himachal Pradesh
175012,MANDI,Himachal Pradesh
175013,MANDI,Himachal Pradesh
175014,MANDI,Himachal Pradesh
175015,MANDI,Himachal Pradesh
175016,MANDI,Himachal Pradesh
175017,MANDI,Himachal Pradesh
175018,MANDI,Himachal Pradesh
175019,MANDI,Himachal Pradesh
175021,MANDI,Himachal Pradesh
175023,MANDI,Himachal Pradesh
175024,MANDI,Himachal Pradesh
175025,MANDI,Himachal Pradesh
175026,MANDI,Himachal Pradesh
175027,MANDI,Himachal Pradesh
175028,MANDI,Himachal Pradesh
175029,MANDI,Himachal Pradesh
175030,MANDI,Himachal Pradesh
175031,MANDI,Himachal Pradesh
175032,MANDI,Himachal Pradesh
175033,MANDI,Himachal Pradesh
175034,MANDI,Himachal Pradesh
175035,MANDI,Himachal Pradesh
175036,MANDI,Himachal Pradesh
175037,MANDI,Himachal Pradesh
175038,MANDI,Himachal Pradesh
175039,MANDI,Himachal Pradesh
175040,MANDI,Himachal Pradesh
175042,MANDI,Himachal Pradesh
175045,MANDI,Himachal Pradesh
175046,MANDI,Himachal Pradesh
175047,MANDI,Himachal Pradesh
175048,MANDI,Himachal Pradesh
175049,MANDI,Himachal Pradesh
175050,MANDI,Himachal Pradesh
175051,MANDI,Himachal Pradesh
175052,MANDI,Himachal Pradesh
175075,MANDI,Himachal Pradesh
175101,KULLU,Himachal Pradesh
175102,KULLU,Himachal Pradesh
175103,KULLU,Himachal Pradesh
175104,KULLU,Himachal Pradesh
175105,KULLU,Himachal Pradesh
175106,MANDI,Himachal Pradesh
175121,MANDI,Himachal Pradesh
175123,KULLU,Himachal Pradesh
175124,MANDI,Himachal Pradesh
175125,KULLU,Himachal Pradesh
175126,KULLU,Himachal Pradesh
175128,MANDI,Himachal Pradesh
175129,KULLU,Himachal Pradesh
175130,KULLU,Himachal Pradesh
175131,KULLU,Himachal Pradesh
175132,LAHUL  SPITI,Himachal Pradesh
175133,LAHUL  SPITI,Himachal Pradesh
175134,KULLU,Himachal Pradesh
175136,KULLU,Himachal Pradesh
175138,KULLU,Himachal Pradesh
175139,LAHUL  SPITI,Himachal Pradesh
175140,LAHUL  SPITI,Himachal Pradesh
175141,KULLU,Himachal Pradesh
175142,LAHUL  SPITI,Himachal Pradesh
175143,MANDI,Himachal Pradesh
176001,KANGRA,Himachal Pradesh
176002,KANGRA,Himachal Pradesh
176021,KANGRA,Himachal Pradesh
176022,KANGRA,Himachal Pradesh
176023,KANGRA,Himachal Pradesh
176025,KANGRA,Himachal Pradesh
176026,KANGRA,Himachal Pradesh
176027,KANGRA,Himachal Pradesh
176028,KANGRA,Himachal Pradesh
176029,KANGRA,Himachal Pradesh
176030,KANGRA,Himachal Pradesh
176031,KANGRA,Himachal Pradesh
176032,KANGRA,Himachal Pradesh
176033,KANGRA,Himachal Pradesh
176036,KANGRA,Himachal Pradesh
176037,KANGRA,Himachal Pradesh
176038,KANGRA,Himachal Pradesh
176039,HAMIRPURHP,Himachal Pradesh
176040,HAMIRPURHP,Himachal Pradesh
176041,HAMIRPURHP,Himachal Pradesh
176042,HAMIRPURHP,Himachal Pradesh
176043,HAMIRPURHP,Himachal Pradesh
176044,HAMIRPURHP,Himachal Pradesh
176045,HAMIRPURHP,Himachal Pradesh
176047,KANGRA,Himachal Pradesh
176048,HAMIRPURHP,Himachal Pradesh
176049,HAMIRPURHP,Himachal Pradesh
176051,KANGRA,Himachal Pradesh
176052,KANGRA,Himachal Pradesh
176053,KANGRA,Himachal Pradesh
176054,KANGRA,Himachal Pradesh
176055,KANGRA,Himachal Pradesh
176056,KANGRA,Himachal Pradesh
176057,KANGRA,Himachal Pradesh
176058,KANGRA,Himachal Pradesh
176059,KANGRA,Himachal Pradesh
176060,KANGRA,Himachal Pradesh
176061,KANGRA,Himachal Pradesh
176062,KANGRA,Himachal Pradesh
176063,KANGRA,Himachal Pradesh
176064,KANGRA,Himachal Pradesh
176065,KANGRA,Himachal Pradesh
176066,KANGRA,Himachal Pradesh
176067,KANGRA,Himachal Pradesh
176071,KANGRA,Himachal Pradesh
176073,KANGRA,Himachal Pradesh
176075,KANGRA,Himachal Pradesh
176076,KANGRA,Himachal Pradesh
176077,KANGRA,Himachal Pradesh
176081,KANGRA,Himachal Pradesh
176082,KANGRA,Himachal Pradesh
176083,KANGRA,Himachal Pradesh
176084,KANGRA,Himachal Pradesh
176085,KANGRA,Himachal Pradesh
176086,KANGRA,Himachal Pradesh
176087,KANGRA,Himachal Pradesh
176088,KANGRA,Himachal Pradesh
176089,KANGRA,Himachal Pradesh
176090,MANDI,Himachal Pradesh
176091,KANGRA,Himachal Pradesh
176092,KANGRA,Himachal Pradesh
176093,KANGRA,Himachal Pradesh
176094,KANGRA,Himachal Pradesh
176095,KANGRA,Himachal Pradesh
176096,KANGRA,Himachal Pradesh
176097,KANGRA,Himachal Pradesh
176098,KANGRA,Himachal Pradesh
176101,KANGRA,Himachal Pradesh
176102,KANGRA,Himachal Pradesh
176103,KANGRA,Himachal Pradesh
176107,KANGRA,Himachal Pradesh
176108,HAMIRPURHP,Himachal Pradesh
176109,HAMIRPURHP,Himachal Pradesh
176110,HAMIRPURHP,Himachal Pradesh
176111,HAMIRPURHP,Himachal Pradesh
176115,KANGRA,Himachal Pradesh
176125,KANGRA,Himachal Pradesh
176128,KANGRA,Himachal Pradesh
176200,KANGRA,Himachal Pradesh
176201,KANGRA,Himachal Pradesh
176202,KANGRA,Himachal Pradesh
176203,KANGRA,Himachal Pradesh
176204,KANGRA,Himachal Pradesh
176205,KANGRA,Himachal Pradesh
176206,KANGRA,Himachal Pradesh
176207,CHAMBA,Himachal Pradesh
176208,KANGRA,Himachal Pradesh
176209,KANGRA,Himachal Pradesh
176210,KANGRA,Himachal Pradesh
176211,KANGRA,Himachal Pradesh
176213,KANGRA,Himachal Pradesh
176214,KANGRA,Himachal Pradesh
176215,KANGRA,Himachal Pradesh
176216,KANGRA,Himachal Pradesh
176217,KANGRA,Himachal Pradesh
176218,KANGRA,Himachal Pradesh
176219,KANGRA,Himachal Pradesh
176225,KANGRA,Himachal Pradesh
176301,CHAMBA,Himachal Pradesh
176302,CHAMBA,Himachal Pradesh
176303,CHAMBA,Himachal Pradesh
176304,CHAMBA,Himachal Pradesh
176305,CHAMBA,Himachal Pradesh
176306,CHAMBA,Himachal Pradesh
176308,CHAMBA,Himachal Pradesh
176309,CHAMBA,Himachal Pradesh
176310,CHAMBA,Himachal Pradesh
176311,CHAMBA,Himachal Pradesh
176312,CHAMBA,Himachal Pradesh
176313,CHAMBA,Himachal Pradesh
176314,CHAMBA,Himachal Pradesh
176315,CHAMBA,Himachal Pradesh
176316,CHAMBA,Himachal Pradesh
176317,CHAMBA,Himachal Pradesh
176318,CHAMBA,Himachal Pradesh
176319,CHAMBA,Himachal Pradesh
176320,CHAMBA,Himachal Pradesh
176321,CHAMBA,Himachal Pradesh
176323,CHAMBA,Himachal Pradesh
176324,CHAMBA,Himachal Pradesh
176325,CHAMBA,Himachal Pradesh
176326,CHAMBA,Himachal Pradesh
176401,KANGRA,Himachal Pradesh
176402,KANGRA,Himachal Pradesh
176403,KANGRA,Himachal Pradesh
176501,KANGRA,Himachal Pradesh
176502,KANGRA,Himachal Pradesh
176601,UNA,Himachal Pradesh
177001,HAMIRPURHP,Himachal Pradesh
177005,HAMIRPURHP,Himachal Pradesh
177006,HAMIRPURHP,Himachal Pradesh
177007,HAMIRPURHP,Himachal Pradesh
177020,HAMIRPURHP,Himachal Pradesh
177021,HAMIRPURHP,Himachal Pradesh
177022,HAMIRPURHP,Himachal Pradesh
177023,HAMIRPURHP,Himachal Pradesh
177024,HAMIRPURHP,Himachal Pradesh
177025,HAMIRPURHP,Himachal Pradesh
177026,HAMIRPURHP,Himachal Pradesh
177027,HAMIRPURHP,Himachal Pradesh
177028,HAMIRPURHP,Himachal Pradesh
177029,HAMIRPURHP,Himachal Pradesh
177031,UNA,Himachal Pradesh
177033,HAMIRPURHP,Himachal Pradesh
177034,KANGRA,Himachal Pradesh
177038,HAMIRPURHP,Himachal Pradesh
177039,UNA,Himachal Pradesh
177040,HAMIRPURHP,Himachal Pradesh
177041,HAMIRPURHP,Himachal Pradesh
177042,HAMIRPURHP,Himachal Pradesh
177043,KANGRA,Himachal Pradesh
177044,HAMIRPURHP,Himachal Pradesh
177045,HAMIRPURHP,Himachal Pradesh
177048,HAMIRPURHP,Himachal Pradesh
177101,KANGRA,Himachal Pradesh
177103,KANGRA,Himachal Pradesh
177104,KANGRA,Himachal Pradesh
177105,KANGRA,Himachal Pradesh
177106,KANGRA,Himachal Pradesh
177107,KANGRA,Himachal Pradesh
177108,KANGRA,Himachal Pradesh
177109,UNA,Himachal Pradesh
177110,UNA,Himachal Pradesh
177111,KANGRA,Himachal Pradesh
177112,KANGRA,Himachal Pradesh
177113,KANGRA,Himachal Pradesh
177114,KANGRA,Himachal Pradesh
177117,KANGRA,Himachal Pradesh
177118,HAMIRPURHP,Himachal Pradesh
177119,HAMIRPURHP,Himachal Pradesh
177201,UNA,Himachal Pradesh
177202,UNA,Himachal Pradesh
177203,UNA,Himachal Pradesh
177204,UNA,Himachal Pradesh
177205,UNA,Himachal Pradesh
177206,UNA,Himachal Pradesh
177207,UNA,Himachal Pradesh
177208,UNA,Himachal Pradesh
177209,UNA,Himachal Pradesh
177210,UNA,Himachal Pradesh
177211,UNA,Himachal Pradesh
177212,UNA,Himachal Pradesh
177213,UNA,Himachal Pradesh
177219,UNA,Himachal Pradesh
177220,UNA,Himachal Pradesh
177301,HAMIRPURHP,Himachal Pradesh
177401,HAMIRPURHP,Himachal Pradesh
177501,HAMIRPURHP,Himachal Pradesh
177601,HAMIRPURHP,Himachal Pradesh
180001,JAMMU,Jammu and Kashmir
180002,JAMMU,Jammu and Kashmir
180003,JAMMU,Jammu and Kashmir
180004,JAMMU,Jammu and Kashmir
180005,JAMMU,Jammu and Kashmir
180006,JAMMU,Jammu and Kashmir
180007,JAMMU,Jammu and Kashmir
180009,JAMMU,Jammu and Kashmir
180010,JAMMU,Jammu and Kashmir
180011,JAMMU,Jammu and Kashmir
180012,JAMMU,Jammu and Kashmir
180013,JAMMU,Jammu and Kashmir
180015,JAMMU,Jammu and Kashmir
180016,JAMMU,Jammu and Kashmir
180017,JAMMU,Jammu and Kashmir
180018,JAMMU,Jammu and Kashmir
180019,JAMMU,Jammu and Kashmir
180020,JAMMU,Jammu and Kashmir
181101,JAMMU,Jammu and Kashmir
181102,JAMMU,Jammu and Kashmir
181111,KATHUA,Jammu and Kashmir
181121,JAMMU,Jammu and Kashmir
181122,JAMMU,Jammu and Kashmir
181123,JAMMU,Jammu and Kashmir
181124,JAMMU,Jammu and Kashmir
181131,JAMMU,Jammu and Kashmir
181132,JAMMU,Jammu and Kashmir
181133,SAMBA,Jammu and Kashmir
181141,SAMBA,Jammu and Kashmir
181143,JAMMU,Jammu and Kashmir
181145,JAMMU,Jammu and Kashmir
181152,JAMMU,Jammu and Kashmir
181201,JAMMU,Jammu and Kashmir
181202,JAMMU,Jammu and Kashmir
181203,JAMMU,Jammu and Kashmir
181204,JAMMU,Jammu and Kashmir
181205,JAMMU,Jammu and Kashmir
181206,JAMMU,Jammu and Kashmir
181207,JAMMU,Jammu and Kashmir
181221,JAMMU,Jammu and Kashmir
181224,KARGIL,Jammu and Kashmir
182101,UDHAMPUR,Jammu and Kashmir
182104,UDHAMPUR,Jammu and Kashmir
182121,UDHAMPUR,Jammu and Kashmir
182122,UDHAMPUR,Jammu and Kashmir
182124,UDHAMPUR,Jammu and Kashmir
182125,UDHAMPUR,Jammu and Kashmir
182126,UDHAMPUR,Jammu and Kashmir
182127,UDHAMPUR,Jammu and Kashmir
182128,UDHAMPUR,Jammu and Kashmir
182141,UDHAMPUR,Jammu and Kashmir
182142,UDHAMPUR,Jammu and Kashmir
182143,RAMBAN,Jammu and Kashmir
182144,RAMBAN,Jammu and Kashmir
182145,RAMBAN,Jammu and Kashmir
182146,RAMBAN,Jammu and Kashmir
182147,DODA,Jammu and Kashmir
182148,RAMBAN,Jammu and Kashmir
182161,UDHAMPUR,Jammu and Kashmir
182201,DODA,Jammu and Kashmir
182202,DODA,Jammu and Kashmir
182203,DODA,Jammu and Kashmir
182204,DODA,Jammu and Kashmir
182205,DODA,Jammu and Kashmir
182206,DODA,Jammu and Kashmir
182221,DODA,Jammu and Kashmir
182222,DODA,Jammu and Kashmir
182301,REASI,Jammu and Kashmir
182311,REASI,Jammu and Kashmir
182312,REASI,Jammu and Kashmir
182313,REASI,Jammu and Kashmir
182315,REASI,Jammu and Kashmir
182320,REASI,Jammu and Kashmir
184101,KATHUA,Jammu and Kashmir
184102,KATHUA,Jammu and Kashmir
184104,KATHUA,Jammu and Kashmir
184120,SAMBA,Jammu and Kashmir
184121,JAMMU,Jammu and Kashmir
184141,KATHUA,Jammu and Kashmir
184142,KATHUA,Jammu and Kashmir
184143,KATHUA,Jammu and Kashmir
184144,KATHUA,Jammu and Kashmir
184145,KATHUA,Jammu and Kashmir
184148,KATHUA,Jammu and Kashmir
184151,KATHUA,Jammu and Kashmir
184152,KATHUA,Jammu and Kashmir
184201,KATHUA,Jammu and Kashmir
184202,KATHUA,Jammu and Kashmir
184203,KATHUA,Jammu and Kashmir
184204,KATHUA,Jammu and Kashmir
184205,KATHUA,Jammu and Kashmir
184206,KATHUA,Jammu and Kashmir
184210,KATHUA,Jammu and Kashmir
185101,POONCH,Jammu and Kashmir
185102,POONCH,Jammu and Kashmir
185121,POONCH,Jammu and Kashmir
185131,RAJAURI,Jammu and Kashmir
185132,RAJAURI,Jammu and Kashmir
185133,RAJAURI,Jammu and Kashmir
185135,RAJAURI,Jammu and Kashmir
185151,RAJAURI,Jammu and Kashmir
185152,RAJAURI,Jammu and Kashmir
185153,RAJAURI,Jammu and Kashmir
185154,JAMMU,Jammu and Kashmir
185155,RAJAURI,Jammu and Kashmir
185156,RAJAURI,Jammu and Kashmir
185201,RAJAURI,Jammu and Kashmir
185202,RAJAURI,Jammu and Kashmir
185203,REASI,Jammu and Kashmir
185211,RAJAURI,Jammu and Kashmir
185212,RAJAURI,Jammu and Kashmir
185233,RAJAURI,Jammu and Kashmir
185234,RAJAURI,Jammu and Kashmir
190001,SRINAGAR,Jammu and Kashmir
190002,SRINAGAR,Jammu and Kashmir
190003,SRINAGAR,Jammu and Kashmir
190004,SRINAGAR,Jammu and Kashmir
190005,SRINAGAR,Jammu and Kashmir
190006,SRINAGAR,Jammu and Kashmir
190007,BUDGAM,Jammu and Kashmir
190008,SRINAGAR,Jammu and Kashmir
190009,SRINAGAR,Jammu and Kashmir
190010,SRINAGAR,Jammu and Kashmir
190011,SRINAGAR,Jammu and Kashmir
190012,SRINAGAR,Jammu and Kashmir
190014,SRINAGAR,Jammu and Kashmir
190015,SRINAGAR,Jammu and Kashmir
190017,SRINAGAR,Jammu and Kashmir
190018,SRINAGAR,Jammu and Kashmir
190019,BUDGAM,Jammu and Kashmir
190020,SRINAGAR,Jammu and Kashmir
190021,BUDGAM,Jammu and Kashmir
190023,SRINAGAR,Jammu and Kashmir
190024,SRINAGAR,Jammu and Kashmir
190025,SRINAGAR,Jammu and Kashmir
191101,SRINAGAR,Jammu and Kashmir
191102,PULWAMA,Jammu and Kashmir
191103,SRINAGAR,Jammu and Kashmir
191111,BUDGAM,Jammu and Kashmir
191112,BUDGAM,Jammu and Kashmir
191113,BUDGAM,Jammu and Kashmir
191121,SRINAGAR,Jammu and Kashmir
191131,GANDERBAL,Jammu and Kashmir
191132,SRINAGAR,Jammu and Kashmir
191201,GANDERBAL,Jammu and Kashmir
191202,GANDERBAL,Jammu and Kashmir
192101,ANANTHNAG,Jammu and Kashmir
192121,SRINAGAR,Jammu and Kashmir
192122,ANANTHNAG,Jammu and Kashmir
192123,PULWAMA,Jammu and Kashmir
192124,ANANTHNAG,Jammu and Kashmir
192125,ANANTHNAG,Jammu and Kashmir
192126,ANANTHNAG,Jammu and Kashmir
192129,ANANTHNAG,Jammu and Kashmir
192201,ANANTHNAG,Jammu and Kashmir
192202,ANANTHNAG,Jammu and Kashmir
192210,ANANTHNAG,Jammu and Kashmir
192211,ANANTHNAG,Jammu and Kashmir
192212,ANANTHNAG,Jammu and Kashmir
192221,ANANTHNAG,Jammu and Kashmir
192231,KULGAM,Jammu and Kashmir
192232,KULGAM,Jammu and Kashmir
192233,ANANTHNAG,Jammu and Kashmir
192301,PULWAMA,Jammu and Kashmir
192302,PULWAMA,Jammu and Kashmir
192303,SHOPIAN,Jammu and Kashmir
192304,PULWAMA,Jammu and Kashmir
192305,PULWAMA,Jammu and Kashmir
192306,PULWAMA,Jammu and Kashmir
192401,ANANTHNAG,Jammu and Kashmir
193101,Baramulla,Jammu and Kashmir
193103,Baramulla,Jammu and Kashmir
193108,Baramulla,Jammu and Kashmir
193109,Baramulla,Jammu and Kashmir
193121,Baramulla,Jammu and Kashmir
193122,Baramulla,Jammu and Kashmir
193123,Baramulla,Jammu and Kashmir
193201,Baramulla,Jammu and Kashmir
193221,Kupwara,Jammu and Kashmir
193222,Kupwara,Jammu and Kashmir
193223,KUPWARA,Jammu and Kashmir
193224,Kupwara,Jammu and Kashmir
193225,Kupwara,Jammu and Kashmir
193301,Baramulla,Jammu and Kashmir
193302,KUPWARA,Jammu and Kashmir
193303,Baramulla,Jammu and Kashmir
193306,ANANTHNAG,Jammu and Kashmir
193401,BUDGAM,Jammu and Kashmir
193402,BARAMULLA,Jammu and Kashmir
193403,BARAMULLA,Jammu and Kashmir
193404,BARAMULLA,Jammu and Kashmir
193411,BUDGAM,Jammu and Kashmir
193501,BANDIPUR,Jammu and Kashmir
193502,BANDIPUR,Jammu and Kashmir
193503,BANDIPUR,Jammu and Kashmir
193504,BANDIPUR,Jammu and Kashmir
